Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1992-10-06,3.3667,3.3667,3.3667,3.3667,189604
1992-10-08,3.2506,3.2506,3.2506,3.2506,141727
1992-10-13,2.9356,2.9356,2.9356,2.9356,151061
1992-10-15,2.9853,2.9853,2.9853,2.9853,93157
1992-10-20,3.2838,3.2838,3.2838,3.2838,144648
1992-10-22,3.5989,3.5989,3.5989,3.5989,114978
1992-10-27,3.6486,3.6486,3.6486,3.6486,126923
1992-10-29,3.4994,3.4994,3.4994,3.4994,93502
1992-11-03,3.4994,3.4994,3.4994,3.4994,56754
1992-11-05,3.4828,3.4828,3.4828,3.4828,49141
1992-11-10,3.516,3.516,3.516,3.516,91482
1992-11-12,3.516,3.516,3.516,3.516,12300
1992-11-17,3.2506,3.2506,3.2506,3.2506,36885
1992-11-19,3.3501,3.3501,3.3501,3.3501,25536
1992-11-24,3.3004,3.3004,3.3004,3.3004,46055
1992-11-26,3.118,3.118,3.118,3.118,32088
1992-12-01,3.317,3.317,3.317,3.317,39644
1992-12-03,3.3501,3.3501,3.3501,3.3501,31430
1992-12-08,3.3833,3.3833,3.3833,3.3833,58375
1992-12-10,3.3336,3.3336,3.3336,3.3336,44577
1992-12-15,3.3004,3.3004,3.3004,3.3004,24740
1992-12-17,3.2673,3.2673,3.2673,3.2673,17522
1992-12-22,3.2175,3.2175,3.2175,3.2175,32402
1992-12-29,3.1512,3.1512,3.1512,3.1512,37272
1993-01-04,3.1677,3.1677,3.1677,3.1677,11318
1993-01-05,3.2506,3.2506,3.2506,3.2506,21688
1993-01-07,3.3336,3.3336,3.3336,3.3336,38726
1993-01-11,3.3999,3.3999,3.3999,3.3999,35514
1993-01-12,3.4331,3.4331,3.4331,3.4331,32916
1993-01-14,3.4331,3.4331,3.4331,3.4331,33221
1993-01-18,3.3999,3.3999,3.3999,3.3999,26001
1993-01-19,3.3667,3.3667,3.3667,3.3667,18119
1993-01-21,3.3501,3.3501,3.3501,3.3501,20671
1993-01-25,3.3501,3.3501,3.3501,3.3501,26073
1993-01-26,3.317,3.317,3.317,3.317,24660
1993-01-28,3.2506,3.2506,3.2506,3.2506,21227
1993-02-01,3.2341,3.2341,3.2341,3.2341,26515
1993-02-02,3.2673,3.2673,3.2673,3.2673,19374
1993-02-04,3.2673,3.2673,3.2673,3.2673,31540
1993-02-08,3.3004,3.3004,3.3004,3.3004,21316
1993-02-09,3.2506,3.2506,3.2506,3.2506,33070
1993-02-11,3.1843,3.1843,3.1843,3.1843,42112
1993-02-15,3.1843,3.1843,3.1843,3.1843,22971
1993-02-16,3.1843,3.1843,3.1843,3.1843,12656
1993-02-18,3.1512,3.1512,3.1512,3.1512,71927
1993-02-22,3.118,3.118,3.118,3.118,22884
1993-02-23,3.1512,3.1512,3.1512,3.1512,13947
1993-02-25,3.1512,3.1512,3.1512,3.1512,38668
1993-03-01,3.2009,3.2009,3.2009,3.2009,22260
1993-03-02,3.2341,3.2341,3.2341,3.2341,38744
1993-03-04,3.2673,3.2673,3.2673,3.2673,23107
1993-03-08,3.2838,3.2838,3.2838,3.2838,55804
1993-03-09,3.3833,3.3833,3.3833,3.3833,71631
1993-03-11,3.4828,3.4828,3.4828,3.4828,113859
1993-03-15,3.5325,3.5325,3.5325,3.5325,78512
1993-03-16,3.3004,3.3004,3.3004,3.3004,22316
1993-03-18,3.3667,3.3667,3.3667,3.3667,31425
1993-03-22,3.4331,3.4331,3.4331,3.4331,42031
1993-03-23,3.516,3.516,3.516,3.516,93813
1993-03-25,3.4994,3.4994,3.4994,3.4994,42121
1993-03-29,3.4497,3.4497,3.4497,3.4497,28641
1993-03-30,3.4828,3.4828,3.4828,3.4828,56204
1993-04-01,3.4828,3.4828,3.4828,3.4828,51251
1993-04-05,3.4828,3.4828,3.4828,3.4828,31770
1993-04-06,3.4828,3.4828,3.4828,3.4828,24564
1993-04-08,3.5325,3.5325,3.5325,3.5325,69624
1993-04-13,3.5657,3.5657,3.5657,3.5657,130323
1993-04-15,3.6486,3.6486,3.6486,3.6486,137296
1993-04-19,4.0136,4.0136,4.0136,4.0136,154064
1993-04-20,4.4116,4.4116,4.4116,4.4116,74327
1993-04-22,4.8428,4.8428,4.8428,4.8428,148344
1993-04-26,4.3618,4.3618,4.3618,4.3618,156804
1993-04-27,4.4613,4.4613,4.4613,4.4613,226041
1993-04-29,4.6439,4.6439,4.6439,4.6439,144150
1993-05-04,4.8926,4.8926,4.8926,4.8926,185732
1993-05-06,5.1413,5.1413,5.1413,5.1413,164500
1993-05-10,5.6555,5.6555,5.6555,5.6555,176007
1993-05-11,6.2193,6.2193,6.2193,6.2193,98459
1993-05-13,6.2857,6.2857,6.2857,6.2857,187594
1993-05-17,5.8047,5.8047,5.8047,5.8047,272407
1993-05-18,6.3852,6.3852,6.3852,6.3852,164450
1993-05-20,6.9656,6.9656,6.9656,6.9656,236230
1993-05-24,6.9656,6.9656,6.9656,6.9656,231385
1993-05-25,7.6622,7.6622,7.6622,7.6622,168352
1993-05-27,8.3753,8.3753,8.3753,8.3753,193657
1993-05-31,9.205,9.205,9.205,9.205,143151
1993-06-01,8.4583,8.4583,8.4583,8.4583,101486
1993-06-03,7.6124,7.6124,7.6124,7.6124,135048
1993-06-07,6.8661,6.8661,6.8661,6.8661
1993-06-08,6.1861,6.1861,6.1861,6.1861,70391
1993-06-09,5.5726,5.5726,5.5726,5.5726,154678
1993-06-14,6.1198,6.1198,6.1198,6.1198
1993-06-15,6.7169,6.7169,6.7169,6.7169
1993-06-17,7.3803,7.3803,7.3803,7.3803,442211
1993-06-21,6.6505,6.6505,6.6505,6.6505,235763
1993-06-22,7.0818,7.0818,7.0818,7.0818,53446
1993-06-24,7.0818,7.0818,7.0818,7.0818,133724
1993-06-28,7.2974,7.2974,7.2974,7.2974,106224
1993-06-29,7.2974,7.2974,7.2974,7.2974,104050
1993-07-01,8.0271,8.0271,8.0271,8.0271,348837
1993-07-05,8.7901,8.7901,8.7901,8.7901,295626
1993-07-06,8.7901,8.7901,8.7901,8.7901,171153
1993-07-08,7.911,7.911,7.911,7.911,352825
1993-07-12,8.6242,8.6242,8.6242,8.6242,157308
1993-07-13,8.9559,8.9559,8.9559,8.9559,153140
1993-07-15,9.1217,9.1217,9.1217,9.1217,210245
1993-07-19,9.0388,9.0388,9.0388,9.0388,97833
1993-07-20,9.2871,9.2871,9.2871,9.2871,142083
1993-07-22,9.205,9.205,9.205,9.205,67863
1993-07-26,9.1217,9.1217,9.1217,9.1217,94462
1993-07-27,8.873,8.873,8.873,8.873,76711
1993-07-29,8.7901,8.7901,8.7901,8.7901,92673
1993-08-02,8.873,8.873,8.873,8.873,103533
1993-08-03,9.1217,9.1217,9.1217,9.1217,109912
1993-08-05,9.3703,9.3703,9.3703,9.3703,129439
1993-08-09,10.283,10.283,10.283,10.283,119945
1993-08-10,11.278,11.278,11.278,11.278,78252
1993-08-12,11.444,11.444,11.444,11.444,233344
1993-08-16,11.775,11.775,11.775,11.775,115721
1993-08-17,12.936,12.936,12.936,12.936,111733
1993-08-19,14.181,14.181,14.181,14.181,164226
1993-08-23,15.59,15.59,15.59,15.59,59440
1993-08-24,17.083,17.083,17.083,17.083,52711
1993-08-26,18.742,18.742,18.742,18.742,206163
1993-08-30,16.916,16.916,16.916,16.916,72546
1993-08-31,15.258,15.258,15.258,15.258,69166
1993-09-02,16.751,16.751,16.751,16.751,110499
1993-09-06,18.409,18.409,18.409,18.409,181707
1993-09-07,16.585,16.585,16.585,16.585,80525
1993-09-09,14.927,14.927,14.927,14.927,159857
1993-09-13,14.181,14.181,14.181,14.181,65331
1993-09-14,14.927,14.927,14.927,14.927,114749
1993-09-16,15.424,15.424,15.424,15.424,102588
1993-09-20,13.931,13.931,13.931,13.931,96745
1993-09-21,13.268,13.268,13.268,13.268,115387
1993-09-23,12.439,12.439,12.439,12.439,108870
1993-09-27,13.516,13.516,13.516,13.516,97721
1993-09-28,14.761,14.761,14.761,14.761,97353
1993-09-30,15.59,15.59,15.59,15.59,145120
1993-10-04,17.083,17.083,17.083,17.083,282354
1993-10-05,18.077,18.077,18.077,18.077,141235
1993-10-07,17.414,17.414,17.414,17.414,118353
1993-10-11,18.244,18.244,18.244,18.244,209854
1993-10-12,18.99,18.99,18.99,18.99,110108
1993-10-14,18.244,18.244,18.244,18.244,139566
1993-10-18,18.99,18.99,18.99,18.99,160536
1993-10-19,19.073,19.073,19.073,19.073,187738
1993-10-21,18.409,18.409,18.409,18.409,173563
1993-10-26,17.994,17.994,17.994,17.994,126174
1993-10-28,18.99,18.99,18.99,18.99,101708
1993-11-02,19.653,19.653,19.653,19.653,130010
1993-11-04,20.233,20.233,20.233,20.233,130444
1993-11-08,19.902,19.902,19.902,19.902,148935
1993-11-09,19.902,19.902,19.902,19.902,98428
1993-11-10,20.731,20.731,20.731,20.731,71904
1993-11-15,22.39,22.39,22.39,22.39,104577
1993-11-16,24.131,24.131,24.131,24.131,108302
1993-11-18,23.136,23.136,23.136,23.136,120921
1993-11-22,22.97,22.97,22.97,22.97,153349
1993-11-23,23.633,23.633,23.633,23.633,89805
1993-11-25,23.219,23.219,23.219,23.219,84249
1993-11-29,23.551,23.551,23.551,23.551,118331
1993-11-30,24.048,24.048,24.048,24.048,123143
1993-12-02,26.453,26.453,26.453,26.453,185891
1993-12-06,29.023,29.023,29.023,29.023
1993-12-07,31.926,31.926,31.926,31.926,415900
1993-12-09,28.858,28.858,28.858,28.858,251192
1993-12-13,28.36,28.36,28.36,28.36,227157
1993-12-14,28.609,28.609,28.609,28.609,188655
1993-12-16,29.19,29.19,29.19,29.19,156749
1993-12-20,29.355,29.355,29.355,29.355,152838
1993-12-21,30.516,30.516,30.516,30.516,140832
1993-12-23,33.17,33.17,33.17,33.17,221755
1993-12-27,34.828,34.828,34.828,34.828,270474
1993-12-28,33.419,33.419,33.419,33.419,192139
1993-12-30,36.736,36.736,36.736,36.736,403602
1994-01-03,39.804,39.804,39.804,39.804,170853
1994-01-04,35.823,35.823,35.823,35.823,335176
1994-01-06,37.482,37.482,37.482,37.482,357819
1994-01-10,36.404,36.404,36.404,36.404,178392
1994-01-11,36.404,36.404,36.404,36.404,122587
1994-01-13,36.404,36.404,36.404,36.404,220719
1994-01-17,36.404,36.404,36.404,36.404,206742
1994-01-18,36.487,36.487,36.487,36.487,306374
1994-01-20,40.136,40.136,40.136,40.136,414895
1994-01-24,41.462,41.462,41.462,41.462,180730
1994-01-25,44.78,44.78,44.78,44.78,249877
1994-01-27,44.78,44.78,44.78,44.78,351385
1994-01-31,40.301,40.301,40.301,40.301,313815
1994-02-01,36.321,36.321,36.321,36.321,120526
1994-02-03,33.17,33.17,33.17,33.17,326653
1994-02-07,36.487,36.487,36.487,36.487
1994-02-08,40.136,40.136,40.136,40.136,360116
1994-02-10,40.634,40.634,40.634,40.634,174695
1994-02-14,40.716,40.716,40.716,40.716,111107
1994-02-15,41.462,41.462,41.462,41.462,262177
1994-02-17,42.375,42.375,42.375,42.375,200519
1994-02-21,41.462,41.462,41.462,41.462,161858
1994-02-22,41.462,41.462,41.462,41.462,146422
1994-02-24,41.462,41.462,41.462,41.462,168527
1994-02-28,43.121,43.121,43.121,43.121,259000
1994-03-01,45.028,45.028,45.028,45.028,197034
1994-03-03,45.774,45.774,45.774,45.774,222509
1994-03-07,44.862,44.862,44.862,44.862,100435
1994-03-08,44.448,44.448,44.448,44.448,71227
1994-03-10,40.053,40.053,40.053,40.053,123540
1994-03-14,41.96,41.96,41.96,41.96,151975
1994-03-15,41.711,41.711,41.711,41.711,67176
1994-03-17,41.96,41.96,41.96,41.96,133054
1994-03-21,37.814,37.814,37.814,37.814,79977
1994-03-22,34.828,34.828,34.828,34.828,124300
1994-03-24,38.312,38.312,38.312,38.312,218180
1994-03-28,34.497,34.497,34.497,34.497,105783
1994-03-29,31.097,31.097,31.097,31.097,179543
1994-03-31,30.682,30.682,30.682,30.682,144599
1994-04-05,31.594,31.594,31.594,31.594,106982
1994-04-07,33.336,33.336,33.336,33.336,235340
1994-04-08,33.004,33.004,33.004,33.004,137312
1994-04-11,29.77,29.77,29.77,29.77
1994-04-12,26.619,26.619,26.619,26.619,123643
1994-04-14,26.619,26.619,26.619,26.619,101116
1994-04-18,28.112,28.112,28.112,28.112,93964
1994-04-19,28.692,28.692,28.692,28.692,94917
1994-04-21,31.843,31.843,31.843,31.843,95370
1994-04-25,31.843,31.843,31.843,31.843,101238
1994-04-26,28.692,28.692,28.692,28.692
1994-04-28,25.873,25.873,25.873,25.873,78250
1994-05-05,26.951,26.951,26.951,26.951,152891
1994-05-06,24.297,24.297,24.297,24.297,133362
1994-05-09,22.058,22.058,22.058,22.058,63467
1994-05-10,22.888,22.888,22.888,22.888,69604
1994-05-12,24.048,24.048,24.048,24.048,92729
1994-05-16,25.541,25.541,25.541,25.541,88242
1994-05-17,25.541,25.541,25.541,25.541,110932
1994-05-19,26.536,26.536,26.536,26.536,127073
1994-05-23,28.194,28.194,28.194,28.194,161924
1994-05-24,29.355,29.355,29.355,29.355,112682
1994-05-26,28.692,28.692,28.692,28.692,129491
1994-05-30,29.023,29.023,29.023,29.023,115237
1994-05-31,28.692,28.692,28.692,28.692,85223
1994-06-01,25.873,25.873,25.873,25.873,75455
1994-06-06,24.794,24.794,24.794,24.794,53917
1994-06-07,24.048,24.048,24.048,24.048,87019
1994-06-09,24.048,24.048,24.048,24.048,92995
1994-06-13,21.644,21.644,21.644,21.644
1994-06-14,19.487,19.487,19.487,19.487,139904
1994-06-16,20.648,20.648,20.648,20.648,71934
1994-06-20,21.56,21.56,21.56,21.56,174172
1994-06-21,20.648,20.648,20.648,20.648,153122
1994-06-23,20.316,20.316,20.316,20.316,119289
1994-06-27,22.307,22.307,22.307,22.307,73144
1994-06-28,23.551,23.551,23.551,23.551,85867
1994-06-30,23.219,23.219,23.219,23.219,127572
1994-07-04,23.633,23.633,23.633,23.633,66810
1994-07-05,24.462,24.462,24.462,24.462,74514
1994-07-06,25.707,25.707,25.707,25.707,126066
1994-07-07,25.127,25.127,25.127,25.127,77932
1994-07-11,24.877,24.877,24.877,24.877,138224
1994-07-12,25.707,25.707,25.707,25.707,180206
1994-07-13,28.194,28.194,28.194,28.194,213860
1994-07-14,25.873,25.873,25.873,25.873,132955
1994-07-18,26.204,26.204,26.204,26.204,71329
1994-07-19,27.199,27.199,27.199,27.199,134969
1994-07-20,24.877,24.877,24.877,24.877,129523
1994-07-21,26.204,26.204,26.204,26.204,75322
1994-07-25,24.877,24.877,24.877,24.877,142627
1994-07-26,24.877,24.877,24.877,24.877,81933
1994-07-27,25.292,25.292,25.292,25.292,33391
1994-07-28,24.877,24.877,24.877,24.877,38568
1994-08-01,24.877,24.877,24.877,24.877,59226
1994-08-02,25.541,25.541,25.541,25.541,35950
1994-08-03,26.536,26.536,26.536,26.536,79349
1994-08-04,27.366,27.366,27.366,27.366,85915
1994-08-08,27.366,27.366,27.366,27.366,75327
1994-08-09,27.366,27.366,27.366,27.366,74889
1994-08-10,26.785,26.785,26.785,26.785,31693
1994-08-11,26.536,26.536,26.536,26.536,53429
1994-08-16,27.282,27.282,27.282,27.282,62141
1994-08-17,28.692,28.692,28.692,28.692,69689
1994-08-18,31.512,31.512,31.512,31.512,208901
1994-08-22,34.662,34.662,34.662,34.662,165763
1994-08-23,37.234,37.234,37.234,37.234,263766
1994-08-24,34.994,34.994,34.994,34.994,181040
1994-08-25,32.009,32.009,32.009,32.009,70572
1994-08-29,33.253,33.253,33.253,33.253,53744
1994-08-30,32.673,32.673,32.673,32.673,39526
1994-08-31,32.258,32.258,32.258,32.258,36999
1994-09-01,30.682,30.682,30.682,30.682,39949
1994-09-05,30.682,30.682,30.682,30.682,32883
1994-09-06,29.023,29.023,29.023,29.023,50764
1994-09-07,26.951,26.951,26.951,26.951,70101
1994-09-08,29.604,29.604,29.604,29.604,73847
1994-09-12,31.014,31.014,31.014,31.014,89043
1994-09-13,28.527,28.527,28.527,28.527,54489
1994-09-14,25.707,25.707,25.707,25.707,105864
1994-09-15,28.277,28.277,28.277,28.277,99042
1994-09-19,26.951,26.951,26.951,26.951,63448
1994-09-20,26.121,26.121,26.121,26.121,36894
1994-09-21,27.366,27.366,27.366,27.366,118298
1994-09-22,27.78,27.78,27.78,27.78,42273
1994-09-26,29.77,29.77,29.77,29.77,84853
1994-09-27,29.023,29.023,29.023,29.023,46929
1994-09-28,28.941,28.941,28.941,28.941,73262
1994-09-29,29.521,29.521,29.521,29.521,50260
1994-10-03,29.936,29.936,29.936,29.936,56497
1994-10-04,30.268,30.268,30.268,30.268,40627
1994-10-05,31.18,31.18,31.18,31.18,26160
1994-10-06,31.345,31.345,31.345,31.345,37090
1994-10-07,31.512,31.512,31.512,31.512,105335
1994-10-10,31.512,31.512,31.512,31.512,48946
1994-10-11,30.599,30.599,30.599,30.599,32179
1994-10-12,31.097,31.097,31.097,31.097,24393
1994-10-13,30.268,30.268,30.268,30.268,18056
1994-10-14,30.765,30.765,30.765,30.765,27758
1994-10-17,30.268,30.268,30.268,30.268,11966
1994-10-18,31.345,31.345,31.345,31.345,35708
1994-10-19,31.512,31.512,31.512,31.512,42199
1994-10-20,31.512,31.512,31.512,31.512,60548
1994-10-21,31.345,31.345,31.345,31.345,34945
1994-10-24,30.268,30.268,30.268,30.268,24115
1994-10-25,30.268,30.268,30.268,30.268,67377
1994-10-26,30.268,30.268,30.268,30.268,105805
1994-10-27,30.682,30.682,30.682,30.682,36645
1994-10-28,30.268,30.268,30.268,30.268,47556
1994-11-02,27.366,27.366,27.366,27.366,13022
1994-11-03,29.853,29.853,29.853,29.853,41077
1994-11-04,27.862,27.862,27.862,27.862,21560
1994-11-07,28.029,28.029,28.029,28.029,17310
1994-11-08,27.366,27.366,27.366,27.366,28949
1994-11-09,26.121,26.121,26.121,26.121,14422
1994-11-10,24.96,24.96,24.96,24.96,38071
1994-11-14,22.473,22.473,22.473,22.473,31576
1994-11-15,20.731,20.731,20.731,20.731,83826
1994-11-16,20.731,20.731,20.731,20.731,47245
1994-11-17,22.805,22.805,22.805,22.805,45902
1994-11-18,25.043,25.043,25.043,25.043,103265
1994-11-21,22.555,22.555,22.555,22.555,18533
1994-11-22,24.297,24.297,24.297,24.297,43532
1994-11-23,25.292,25.292,25.292,25.292,58742
1994-11-24,26.121,26.121,26.121,26.121,44055
1994-11-25,26.868,26.868,26.868,26.868,47119
1994-11-28,26.951,26.951,26.951,26.951,45901
1994-11-29,29.604,29.604,29.604,29.604,127646
1994-11-30,31.014,31.014,31.014,31.014,157516
1994-12-01,30.268,30.268,30.268,30.268,86097
1994-12-02,30.268,30.268,30.268,30.268,96474
1994-12-05,30.268,30.268,30.268,30.268,57180
1994-12-06,30.682,30.682,30.682,30.682,63803
1994-12-07,29.853,29.853,29.853,29.853,66936
1994-12-08,28.609,28.609,28.609,28.609,102214
1994-12-09,27.697,27.697,27.697,27.697,32141
1994-12-12,29.853,29.853,29.853,29.853,37731
1994-12-13,29.853,29.853,29.853,29.853,32687
1994-12-14,29.438,29.438,29.438,29.438,19712
1994-12-15,29.023,29.023,29.023,29.023,17053
1994-12-16,29.77,29.77,29.77,29.77,17797
1994-12-19,30.268,30.268,30.268,30.268,64627
1994-12-20,29.77,29.77,29.77,29.77,19075
1994-12-21,29.107,29.107,29.107,29.107,37823
1994-12-22,28.194,28.194,28.194,28.194,59980
1994-12-23,28.112,28.112,28.112,28.112,39143
1994-12-27,28.112,28.112,28.112,28.112,32754
1994-12-28,28.112,28.112,28.112,28.112,23197
1994-12-29,30.682,30.682,30.682,30.682,60560
1995-01-02,30.682,30.682,30.682,30.682,31141
1995-01-03,31.097,31.097,31.097,31.097,25952
1995-01-04,30.682,30.682,30.682,30.682,25976
1995-01-05,30.682,30.682,30.682,30.682,41752
1995-01-06,30.599,30.599,30.599,30.599,16831
1995-01-09,30.682,30.682,30.682,30.682,23433
1995-01-10,29.853,29.853,29.853,29.853,27352
1995-01-11,30.599,30.599,30.599,30.599,33154
1995-01-12,29.023,29.023,29.023,29.023,30440
1995-01-13,29.438,29.438,29.438,29.438,17393
1995-01-16,30.019,30.019,30.019,30.019,30715
1995-01-17,29.438,29.438,29.438,29.438,31864
1995-01-18,29.853,29.853,29.853,29.853,14823
1995-01-19,30.268,30.268,30.268,30.268,19657
1995-01-20,30.268,30.268,30.268,30.268,13496
1995-01-23,29.853,29.853,29.853,29.853,13868
1995-01-24,29.438,29.438,29.438,29.438,41748
1995-01-25,29.023,29.023,29.023,29.023,43396
1995-01-26,29.023,29.023,29.023,29.023,23033
1995-01-27,28.609,28.609,28.609,28.609,21077
1995-01-30,28.194,28.194,28.194,28.194,26991
1995-01-31,27.78,27.78,27.78,27.78,30220
1995-02-01,28.609,28.609,28.609,28.609,31354
1995-02-02,28.527,28.527,28.527,28.527,27501
1995-02-03,28.36,28.36,28.36,28.36,24805
1995-02-06,28.112,28.112,28.112,28.112,28957
1995-02-07,28.194,28.194,28.194,28.194,55631
1995-02-08,29.023,29.023,29.023,29.023,61485
1995-02-09,28.194,28.194,28.194,28.194,7378
1995-02-10,27.697,27.697,27.697,27.697,15399
1995-02-13,26.536,26.536,26.536,26.536,5991
1995-02-14,26.536,26.536,26.536,26.536,9667
1995-02-15,24.96,24.96,24.96,24.96,20512
1995-02-16,25.873,25.873,25.873,25.873,8986
1995-02-17,25.292,25.292,25.292,25.292,25562
1995-02-20,25.127,25.127,25.127,25.127,20675
1995-02-21,23.219,23.219,23.219,23.219,24528
1995-02-22,23.219,23.219,23.219,23.219,18455
1995-02-23,24.297,24.297,24.297,24.297,18254
1995-02-24,26.701,26.701,26.701,26.701,92634
1995-02-27,25.375,25.375,25.375,25.375,13478
1995-02-28,25.043,25.043,25.043,25.043,10862
1995-03-01,24.877,24.877,24.877,24.877,8842
1995-03-02,24.877,24.877,24.877,24.877,9668
1995-03-03,25.292,25.292,25.292,25.292,21193
1995-03-06,24.96,24.96,24.96,24.96,22776
1995-03-07,24.877,24.877,24.877,24.877,11396
1995-03-08,24.877,24.877,24.877,24.877,10672
1995-03-09,25.043,25.043,25.043,25.043,11120
1995-03-10,23.799,23.799,23.799,23.799,12689
1995-03-13,23.799,23.799,23.799,23.799,25820
1995-03-14,23.385,23.385,23.385,23.385,23925
1995-03-15,23.385,23.385,23.385,23.385,21018
1995-03-16,22.805,22.805,22.805,22.805,40124
1995-03-17,22.805,22.805,22.805,22.805,18263
1995-03-20,22.473,22.473,22.473,22.473,16398
1995-03-21,22.473,22.473,22.473,22.473,13549
1995-03-22,22.058,22.058,22.058,22.058,11402
1995-03-23,21.809,21.809,21.809,21.809,12426
1995-03-24,22.224,22.224,22.224,22.224,41532
1995-03-27,22.721,22.721,22.721,22.721,36683
1995-03-28,22.555,22.555,22.555,22.555,42762
1995-03-29,22.97,22.97,22.97,22.97,24773
1995-03-30,23.468,23.468,23.468,23.468,45360
1995-03-31,23.799,23.799,23.799,23.799,31240
1995-04-03,24.462,24.462,24.462,24.462,47194
1995-04-04,24.877,24.877,24.877,24.877,32479
1995-04-05,25.707,25.707,25.707,25.707,60704
1995-04-06,26.204,26.204,26.204,26.204,21084
1995-04-07,26.121,26.121,26.121,26.121,46131
1995-04-10,27.366,27.366,27.366,27.366,71404
1995-04-11,27.282,27.282,27.282,27.282,29634
1995-04-12,27.282,27.282,27.282,27.282,48511
1995-04-13,25.873,25.873,25.873,25.873,14881
1995-04-14,25.955,25.955,25.955,25.955,28645
1995-04-18,26.701,26.701,26.701,26.701,25654
1995-04-19,28.112,28.112,28.112,28.112,72711
1995-04-20,28.194,28.194,28.194,28.194,88582
1995-04-21,28.194,28.194,28.194,28.194,66058
1995-04-24,29.853,29.853,29.853,29.853,93742
1995-04-25,31.097,31.097,31.097,31.097,118018
1995-04-26,29.107,29.107,29.107,29.107,44525
1995-04-27,29.604,29.604,29.604,29.604,51564
1995-04-28,28.941,28.941,28.941,28.941,31737
1995-05-04,29.438,29.438,29.438,29.438,30029
1995-05-05,29.853,29.853,29.853,29.853,33448
1995-05-09,29.853,29.853,29.853,29.853,35875
1995-05-10,30.599,30.599,30.599,30.599,38858
1995-05-11,31.097,31.097,31.097,31.097,62772
1995-05-12,31.512,31.512,31.512,31.512,122129
1995-05-15,29.853,29.853,29.853,29.853,86140
1995-05-16,29.853,29.853,29.853,29.853,48740
1995-05-17,28.692,28.692,28.692,28.692,21608
1995-05-18,29.853,29.853,29.853,29.853,68100
1995-05-19,28.609,28.609,28.609,28.609,15887
1995-05-22,28.443,28.443,28.443,28.443,36704
1995-05-23,25.624,25.624,25.624,25.624,57155
1995-05-24,27.366,27.366,27.366,27.366,14197
1995-05-25,28.194,28.194,28.194,28.194,71681
1995-05-26,25.375,25.375,25.375,25.375,34344
1995-05-29,26.619,26.619,26.619,26.619,63903
1995-05-30,25.955,25.955,25.955,25.955,17009
1995-05-31,26.785,26.785,26.785,26.785,45194
1995-06-01,25.127,25.127,25.127,25.127,8537
1995-06-02,25.624,25.624,25.624,25.624,29777
1995-06-05,28.112,28.112,28.112,28.112,40855
1995-06-06,28.194,28.194,28.194,28.194,33019
1995-06-07,28.194,28.194,28.194,28.194,11509
1995-06-08,29.023,29.023,29.023,29.023,30751
1995-06-09,28.36,28.36,28.36,28.36,14704
1995-06-12,27.78,27.78,27.78,27.78,16001
1995-06-13,28.36,28.36,28.36,28.36,57368
1995-06-14,29.19,29.19,29.19,29.19,67165
1995-06-16,29.107,29.107,29.107,29.107,36263
1995-06-19,29.023,29.023,29.023,29.023,18796
1995-06-20,30.184,30.184,30.184,30.184,42919
1995-06-21,30.268,30.268,30.268,30.268,37053
1995-06-22,30.268,30.268,30.268,30.268,18072
1995-06-23,29.853,29.853,29.853,29.853,38673
1995-06-26,30.434,30.434,30.434,30.434,22705
1995-06-27,30.184,30.184,30.184,30.184,13385
1995-06-28,30.184,30.184,30.184,30.184,30993
1995-06-29,30.682,30.682,30.682,30.682,31534
1995-06-30,31.097,31.097,31.097,31.097,58415
1995-07-03,30.434,30.434,30.434,30.434,4256
1995-07-04,31.512,31.512,31.512,31.512,59250
1995-07-05,31.512,31.512,31.512,31.512,34400
1995-07-06,31.097,31.097,31.097,31.097,20083
1995-07-07,30.765,30.765,30.765,30.765,12385
1995-07-10,31.512,31.512,31.512,31.512,19945
1995-07-11,31.429,31.429,31.429,31.429,24437
1995-07-12,30.682,30.682,30.682,30.682,9958
1995-07-13,31.097,31.097,31.097,31.097,9632
1995-07-14,31.429,31.429,31.429,31.429,43861
1995-07-17,31.76,31.76,31.76,31.76,19206
1995-07-18,33.17,33.17,33.17,33.17,28204
1995-07-19,33.17,33.17,33.17,33.17,40037
1995-07-20,32.755,32.755,32.755,32.755,14716
1995-07-21,32.341,32.341,32.341,32.341,64315
1995-07-24,32.755,32.755,32.755,32.755,37643
1995-07-25,32.341,32.341,32.341,32.341,7267
1995-07-26,31.512,31.512,31.512,31.512,7807
1995-07-27,31.512,31.512,31.512,31.512,28514
1995-07-28,31.926,31.926,31.926,31.926,20375
1995-07-31,31.512,31.512,31.512,31.512,5062
1995-08-01,31.512,31.512,31.512,31.512,6759
1995-08-02,32.009,32.009,32.009,32.009,13137
1995-08-03,32.009,32.009,32.009,32.009,21073
1995-08-04,31.843,31.843,31.843,31.843,4648
1995-08-07,31.677,31.677,31.677,31.677,4277
1995-08-08,31.512,31.512,31.512,31.512,9139
1995-08-09,31.512,31.512,31.512,31.512,17834
1995-08-10,31.262,31.262,31.262,31.262,21271
1995-08-11,32.258,32.258,32.258,32.258,23639
1995-08-16,31.926,31.926,31.926,31.926,41377
1995-08-17,31.512,31.512,31.512,31.512,10186
1995-08-18,31.594,31.594,31.594,31.594,8260
1995-08-21,31.926,31.926,31.926,31.926,17524
