Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1999-11-04,33.56,33.56,33.56,33.56,14864
1999-11-05,33.161,33.161,32.838,33.161,42013
1999-11-08,33.237,33.398,33.237,33.398,7844
1999-11-09,33.807,34.121,33.807,34.121,4368
1999-11-10,33.721,33.721,33.237,33.398,41856
1999-11-15,31.071,32.6,31.071,32.439,37344
1999-11-16,32.439,33.56,32.439,33.56,50045
1999-11-17,33,33,32.6,32.6,67724
1999-11-18,33,33,33,33,9029
1999-11-19,33.161,33.807,33.161,33.721,33460
1999-11-22,33.56,34.367,33.56,33.721,32343
1999-11-23,33.721,33.721,33.237,33.237,50288
1999-11-24,33.721,33.721,33.161,33.721,72689
1999-11-25,33.807,34.529,33.237,33.56,49130
1999-11-26,33.807,33.807,33.161,33.398,18538
1999-11-29,32.838,32.838,32.6,32.6,11349
1999-11-30,32.838,33.161,32.439,32.838,55360
1999-12-01,33.161,33.968,33.161,33.721,23503
1999-12-02,33.398,33.721,32.6,33.161,15332
1999-12-03,33.398,33.398,33,33.161,65200
1999-12-06,32.6,33.398,32.6,33.237,72582
1999-12-07,33.161,33.721,33.161,33.56,9894
1999-12-08,33.721,34.69,33.721,34.367,150224
1999-12-09,34.767,37.179,34.767,36.856,100902
1999-12-10,36.457,36.694,35.726,36.457,52815
1999-12-13,35.888,37.417,35.888,37.255,33482
1999-12-14,36.61,37.255,36.61,37.179,33839
1999-12-15,36.856,37.417,36.856,37.255,63359
1999-12-16,37.255,37.417,37.255,37.255,16904
1999-12-17,38.215,38.215,37.977,37.977,27602
1999-12-20,38.377,38.538,38.138,38.138,38210
1999-12-21,38.538,38.623,38.377,38.538,41027
1999-12-22,38.215,38.946,38.215,38.784,59319
1999-12-23,38.538,39.344,38.538,39.344,22603
1999-12-27,38.623,39.344,38.623,38.946,15424
1999-12-28,38.377,38.377,36.856,37.578,6069
1999-12-29,38.623,39.344,38.538,39.344,13257
2000-01-03,39.344,40.143,39.344,40.067,12256
2000-01-04,39.506,40.067,39.098,39.183,19642
2000-01-05,37.017,38.623,37.017,37.417,37467
2000-01-06,37.977,39.344,37.977,38.623,21954
2000-01-07,39.344,40.304,39.344,40.143,20044
2000-01-10,40.713,41.434,40.713,40.713,40191
2000-01-11,41.434,42.632,41.027,42.632,78295
2000-01-12,40.304,41.434,40.304,41.434,46652
2000-01-13,41.111,42.071,41.111,41.834,80927
2000-01-14,42.233,43.761,42.233,43.354,57731
2000-01-17,43.923,44.161,43.6,44,34139
2000-01-18,44.721,44.721,44.161,44.721,68452
2000-01-19,44.161,46.25,44.161,46.25,42139
2000-01-20,46.25,46.973,46.25,46.488,129232
2000-01-21,46.811,47.61,46.65,47.61,39158
2000-01-24,47.048,47.048,46.25,46.488,27456
2000-01-25,46.25,46.25,42.071,46.25,45444
2000-01-26,45.528,45.528,44.161,44.161,12932
2000-01-27,44.161,44.161,43.515,43.515,40212
2000-01-28,43.201,43.761,42.233,42.794,36989
2000-01-31,42.794,42.794,42.794,42.794,28721
2000-02-01,42.794,44.161,41.834,42.071,113762
2000-02-02,41.434,41.434,40.713,41.111,21200
2000-02-03,41.434,43.923,41.434,43.515,46475
2000-02-04,44.484,45.528,42.233,44.484,19371
2000-02-07,44.161,44.883,41.995,42.794,24083
2000-02-08,43.201,43.201,42.071,43.04,67580
2000-02-09,42.955,43.04,42.794,43.04,6064
2000-02-10,39.098,41.434,39.098,41.434,9047
2000-02-11,40.067,42.794,38.623,42.794,43511
2000-02-14,39.583,41.434,39.583,41.027,29682
2000-02-15,41.027,41.672,40.865,41.434,14201
2000-02-16,42.556,42.556,41.111,41.111,28477
2000-02-17,42.071,42.071,41.027,41.672,46000
2000-02-18,41.273,41.273,40.865,41.027,34651
2000-02-21,40.143,41.027,39.183,39.344,48829
2000-02-22,39.183,40.713,39.098,39.183,72697
2000-02-23,38.623,39.098,36.61,37.417,96312
2000-02-24,37.578,37.578,35.165,36.134,48688
2000-02-25,34.529,35.488,34.529,34.928,78381
2000-02-28,34.928,35.65,34.367,34.928,105326
2000-02-29,35.09,35.165,34.767,34.767,26285
2000-03-01,35.165,37.977,35.165,37.977,298289
2000-03-02,37.977,39.098,37.977,38.623,85742
2000-03-03,38.623,39.098,38.623,39.098,80342
2000-03-06,38.623,38.946,36.694,37.417,48334
2000-03-07,36.61,38.215,36.61,38.215,17888
2000-03-08,35.888,37.578,35.888,37.179,70463
2000-03-09,37.417,39.583,37.179,38.784,51829
2000-03-10,39.098,39.506,38.538,38.784,251867
2000-03-13,37.816,37.816,35.327,35.726,60336
2000-03-14,36.61,37.977,36.61,37.816,39406
2000-03-15,36.856,37.255,36.134,36.694,25614
2000-03-16,37.417,37.417,36.694,37.017,80055
2000-03-17,37.417,37.417,36.694,37.417,101557
2000-03-20,37.417,37.417,36.856,37.179,93837
2000-03-21,37.417,37.977,37.255,37.654,41697
2000-03-22,37.255,37.654,37.255,37.417,39708
2000-03-23,37.255,38.138,37.255,38.138,28256
2000-03-24,38.784,39.098,38.623,38.623,102852
2000-03-27,38.623,40.067,38.623,39.183,365194
2000-03-28,39.905,40.627,39.506,39.583,415423
2000-03-29,38.946,38.946,38.215,38.623,142193
2000-03-30,38.215,38.215,37.179,37.417,42092
2000-03-31,37.417,37.977,36.61,37.977,167627
2000-04-03,37.977,37.977,36.856,36.856,34398
2000-04-04,37.255,37.255,36.134,37.255,40833
2000-04-05,36.61,36.856,36.134,36.61,147270
2000-04-06,36.61,37.255,36.457,37.017,38775
2000-04-07,37.417,37.417,37.017,37.179,52372
2000-04-10,37.578,37.578,36.61,36.694,67486
2000-04-11,37.017,37.017,36.296,36.61,9688
2000-04-12,37.017,37.255,36.856,37.255,11760
2000-04-13,36.694,37.255,36.694,37.255,15198
2000-04-14,37.179,37.179,36.856,36.856,26313
2000-04-17,35.165,35.488,34.529,35.165,62815
2000-04-18,35.888,35.888,35.165,35.888,22443
2000-04-19,36.134,36.134,35.726,35.888,20282
2000-04-20,35.09,35.165,34.928,35.09,133196
2000-04-25,34.69,35.165,34.529,34.69,50403
2000-04-26,35.165,35.327,35.165,35.165,83339
2000-04-27,35.165,35.327,34.529,35.09,65150
2000-04-28,35.327,35.488,34.767,35.165,47743
2000-05-04,34.767,35.327,34.767,35.165,8700
2000-05-05,35.09,35.09,34.69,34.767,14959
2000-05-08,35.165,35.327,34.767,34.767,7008
2000-05-09,35.726,35.726,34.928,34.928,29655
2000-05-10,35.488,35.488,34.529,34.69,124637
2000-05-11,34.767,35.488,34.767,35.165,32272
2000-05-12,35.327,35.327,34.529,34.529,27004
2000-05-15,34.767,34.767,34.367,34.529,12128
2000-05-16,34.767,35.726,34.529,35.726,64881
2000-05-17,35.488,35.488,35.09,35.488,33850
2000-05-18,34.767,35.09,34.367,35.09,173869
2000-05-19,34.529,34.529,32.6,33.161,177037
2000-05-22,33.237,33.237,32.201,33,105715
2000-05-23,32.838,32.838,31.878,32.439,52875
2000-05-24,32.04,32.439,31.878,32.278,51806
2000-05-25,32.439,32.439,31.717,31.717,115282
2000-05-26,31.878,31.878,31.233,31.717,56899
2000-05-29,31.717,33.161,31.717,32.761,31995
2000-05-30,32.439,32.838,32.278,32.278,48838
2000-05-31,32.439,33.721,32.278,33.721,289438
2000-06-01,34.121,35.327,34.121,35.09,95305
2000-06-02,34.69,34.928,34.121,34.767,96452
2000-06-05,34.767,34.767,34.206,34.367,44855
2000-06-06,33.237,33.237,31.717,32.439,85758
2000-06-07,33.237,34.206,33.237,33.807,79029
2000-06-08,33.968,34.529,33.807,34.367,93786
2000-06-09,34.367,34.529,34.206,34.206,49243
2000-06-12,34.529,34.529,33.807,33.807,13458
2000-06-13,34.121,34.367,34.121,34.367,83494
2000-06-14,34.767,35.165,34.529,34.529,36775
2000-06-15,35.726,35.726,34.767,35.327,77057
2000-06-16,35.09,35.09,34.206,34.367,75264
2000-06-19,35.09,35.327,35.09,35.327,29048
2000-06-20,35.327,35.888,35.327,35.888,17478
2000-06-21,35.888,35.888,35.65,35.726,18225
2000-06-23,35.327,35.65,34.928,34.928,34429
2000-06-26,35.327,35.488,35.09,35.327,113041
2000-06-27,36.049,36.049,34.928,35.09,70604
2000-06-28,35.65,35.726,35.09,35.165,18438
2000-06-29,35.165,35.165,34.367,34.367,43809
2000-06-30,35.09,35.09,34.529,34.529,40584
2000-07-03,31.632,33.807,31.632,33.161,49744
2000-07-04,33.968,33.968,33.56,33.721,19452
2000-07-05,34.529,34.69,34.121,34.121,9772
2000-07-06,33.807,34.367,33.807,33.807,19566
2000-07-07,34.529,34.529,33.968,33.968,5311
2000-07-10,34.206,35.888,34.206,35.327,43794
2000-07-11,35.09,35.09,34.767,35.09,15845
2000-07-12,35.327,35.327,34.928,34.928,17968
2000-07-13,34.767,34.767,34.121,34.767,51289
2000-07-14,34.928,34.928,34.206,34.69,34602
2000-07-17,34.529,35.327,34.529,34.69,15390
2000-07-18,34.529,35.327,34.529,35.327,39103
2000-07-19,35.165,35.165,34.529,34.928,7975
2000-07-20,34.928,35.09,34.529,35.09,5137
2000-07-21,35.327,35.488,35.09,35.327,81068
2000-07-24,35.09,35.327,34.767,34.767,11243
2000-07-25,34.69,35.165,34.69,34.767,109727
2000-07-26,34.69,34.69,34.529,34.529,27109
2000-07-27,34.121,34.121,33,33.56,30704
2000-07-28,33.161,33.161,32.838,33.161,87631
2000-07-31,32.439,32.439,31.717,32.278,44542
2000-08-01,32.201,32.201,31.878,32.201,28168
2000-08-02,32.201,32.439,32.201,32.278,82480
2000-08-03,32.201,32.201,31.878,31.878,61367
2000-08-04,31.878,31.878,31.717,31.878,115653
2000-08-07,31.878,31.878,31.717,31.878,56399
2000-08-08,31.717,32.439,31.717,32.278,94047
2000-08-09,32.6,34.121,32.6,34.121,139799
2000-08-10,34.206,34.206,33.56,34.121,59618
2000-08-11,34.121,34.69,33.968,34.367,84619
2000-08-14,34.529,34.529,34.367,34.529,44933
2000-08-16,33.721,34.121,33.398,33.56,40381
2000-08-17,33,33,32.439,32.761,17740
2000-08-18,32.439,32.838,32.439,32.761,33296
2000-08-21,32.278,32.278,31.632,32.201,52877
2000-08-22,32.439,33.161,32.439,33,49426
2000-08-23,33,33.237,32.439,32.6,89257
2000-08-24,32.761,32.838,32.6,32.761,57468
2000-08-25,32.439,33,32.278,33,53297
2000-08-28,32.439,32.6,32.201,32.278,25284
2000-08-29,32.04,32.6,32.04,32.201,25334
2000-08-30,32.201,32.761,32.201,32.201,101073
2000-08-31,32.838,33.398,32.838,33.237,35892
2000-09-01,33.237,33.237,32.838,33,8367
2000-09-04,33.161,33.161,32.6,32.6,11697
2000-09-05,32.439,32.6,32.201,32.439,19719
2000-09-06,32.201,32.278,32.04,32.201,13748
2000-09-07,32.201,32.201,32.04,32.201,21170
2000-09-08,31.717,31.717,31.071,31.471,123801
2000-09-11,31.471,31.632,31.233,31.471,13870
2000-09-12,31.471,32.201,31.471,32.04,23406
2000-09-13,31.632,31.632,31.233,31.318,67742
2000-09-14,31.471,31.632,31.233,31.632,27820
2000-09-15,31.632,32.6,31.632,32.439,53163
2000-09-18,32.439,32.761,32.439,32.439,30484
2000-09-19,32.201,33,32.201,33,49922
2000-09-20,32.838,32.838,31.878,32.278,17705
2000-09-21,32.278,32.278,31.632,31.717,28035
2000-09-22,31.471,31.471,31.071,31.071,29108
2000-09-25,31.471,32.04,31.471,31.717,16164
2000-09-26,31.233,31.318,31.071,31.071,45741
2000-09-27,30.748,31.318,30.748,31.318,38962
2000-09-28,30.748,31.233,30.511,31.233,30528
2000-09-29,31.471,31.471,31.071,31.233,25457
2000-10-02,31.318,31.318,31.233,31.233,11681
2000-10-03,30.91,31.318,30.91,31.233,21988
2000-10-04,30.91,30.91,30.673,30.673,10828
2000-10-05,30.91,31.233,30.748,31.071,39240
2000-10-06,31.233,31.632,31.233,31.318,15301
2000-10-09,31.318,31.318,30.35,30.91,14484
2000-10-10,31.233,31.233,30.35,30.35,23293
2000-10-11,30.35,30.35,28.982,29.789,19642
2000-10-12,29.95,30.35,29.713,29.713,21481
2000-10-13,28.421,28.421,27.623,28.023,36039
2000-10-16,29.304,29.39,28.421,29.144,14991
2000-10-17,28.982,30.111,28.982,29.713,18191
2000-10-18,28.829,29.144,28.184,28.184,12255
2000-10-19,28.829,29.789,28.829,29.551,13798
2000-10-20,29.95,30.748,29.95,29.95,59252
2000-10-23,29.95,29.95,28.829,28.982,52287
2000-10-24,28.982,29.713,28.982,29.304,76432
2000-10-25,29.551,29.551,29.144,29.551,38642
2000-10-26,29.551,29.713,29.39,29.551,8935
2000-10-27,29.713,29.713,29.551,29.551,15538
2000-10-30,29.789,29.789,29.39,29.789,9041
2000-10-31,29.144,29.713,29.144,29.39,50466
2000-11-02,30.111,31.071,30.111,30.91,28455
2000-11-03,31.318,31.878,31.318,31.717,59229
2000-11-06,31.717,32.838,31.717,32.201,85896
2000-11-07,32.761,33.968,31.878,33.56,114050
2000-11-08,33.807,35.888,33.807,35.888,105308
2000-11-09,35.09,35.09,34.206,34.367,57745
2000-11-10,34.367,34.767,34.367,34.69,82175
2000-11-13,34.121,34.121,33.56,33.968,86914
2000-11-14,33.56,33.56,32.439,32.761,147180
2000-11-15,32.6,32.761,32.201,32.761,131930
2000-11-16,32.6,33.237,32.6,33.237,67453
2000-11-17,32.838,33,32.761,32.838,11234
2000-11-20,33.237,33.807,33.161,33.56,30727
2000-11-21,33.237,33.56,33.161,33.398,5094
2000-11-22,33.237,33.398,32.201,32.761,18804
2000-11-23,32.439,32.6,32.278,32.439,12079
2000-11-24,32.201,33.56,32.201,33.56,60343
2000-11-27,33.56,34.529,32.278,33,152924
2000-11-28,32.6,32.761,32.201,32.761,15206
2000-11-29,32.838,33.398,32.6,33.161,27799
2000-11-30,33.56,33.56,33,33.56,31564
2000-12-01,33.968,34.121,33.237,33.56,61157
2000-12-04,33.161,33.161,32.761,33,4023
2000-12-05,32.761,33.721,32.761,33.721,5615
2000-12-06,33.721,33.807,33,33.237,28906
2000-12-07,33,33.398,32.761,32.838,16190
2000-12-08,32.838,33,32.04,32.278,43894
2000-12-11,32.761,32.761,31.471,31.632,24221
2000-12-12,31.632,31.878,31.233,31.632,44660
2000-12-13,31.717,32.761,31.632,32.278,120218
2000-12-14,33.161,34.529,33,34.206,105690
2000-12-15,33.721,35.65,33.721,34.767,145441
2000-12-18,34.767,37.179,34.529,37.179,88773
2000-12-19,36.61,38.784,36.61,37.417,103964
2000-12-20,37.255,37.816,36.296,37.578,36154
2000-12-21,36.61,37.654,36.457,37.255,45325
2000-12-22,37.017,38.138,37.017,37.977,41798
2000-12-27,37.578,39.344,37.417,38.623,53978
2000-12-28,38.623,38.946,38.138,38.138,61855
2000-12-29,37.977,38.623,37.654,37.816,41154
2001-01-02,37.578,37.816,37.255,37.816,17002
2001-01-03,37.255,37.977,37.017,37.977,80998
2001-01-04,38.538,39.744,38.538,39.744,61005
2001-01-05,39.344,41.434,39.344,40.067,131367
2001-01-08,38.784,39.583,38.784,39.098,15243
2001-01-09,39.183,39.583,38.784,39.098,106186
2001-01-10,38.623,38.946,36.61,37.977,156665
2001-01-11,38.215,39.506,37.654,39.183,62887
2001-01-12,39.098,40.067,39.098,39.583,141977
2001-01-15,39.344,39.583,39.344,39.583,149758
2001-01-16,39.098,40.067,39.098,39.905,24086
2001-01-17,39.506,39.506,38.623,38.784,29358
2001-01-18,37.977,38.784,37.816,38.215,13651
2001-01-19,38.946,39.905,38.623,39.506,43945
2001-01-22,39.183,39.506,38.377,38.377,28600
2001-01-23,37.977,38.538,37.417,37.977,12960
2001-01-24,38.138,38.138,37.578,37.578,2325
2001-01-25,37.417,38.138,37.417,37.816,2878
2001-01-26,37.417,37.654,37.255,37.417,2630
2001-01-29,37.578,37.977,37.417,37.654,17086
2001-01-30,37.977,38.538,37.654,38.538,10995
2001-01-31,38.538,39.506,38.215,38.215,33359
2001-02-01,38.377,38.784,38.138,38.377,50723
2001-02-02,38.377,39.506,37.977,38.138,37576
2001-02-05,38.138,38.138,37.578,37.578,9071
2001-02-06,37.255,38.215,37.255,37.654,24801
2001-02-07,37.654,37.654,36.694,37.179,46466
2001-02-08,36.694,37.179,36.694,36.856,25305
2001-02-09,36.61,38.138,36.61,37.017,92074
2001-02-12,37.017,37.255,37.017,37.017,4372
2001-02-13,37.017,37.816,37.017,37.654,10657
2001-02-14,37.255,37.816,37.017,37.255,40356
2001-02-15,37.255,38.623,37.017,38.623,50169
2001-02-16,38.538,38.538,37.417,37.417,14010
2001-02-19,37.417,37.578,37.179,37.179,8796
2001-02-20,37.654,37.654,36.856,37.017,2708
2001-02-21,37.017,37.179,36.134,37.179,70679
2001-02-22,36.856,37.255,36.134,36.61,51278
2001-02-23,36.694,37.578,36.694,37.417,24705
2001-02-26,37.816,38.215,37.816,38.138,10799
2001-02-27,37.977,38.138,37.578,37.977,9445
2001-02-28,37.977,39.344,37.654,38.138,53901
2001-03-01,37.654,38.623,37.654,38.377,168239
2001-03-02,38.138,38.538,37.255,37.578,59370
2001-03-05,37.017,37.417,36.134,37.017,8147
2001-03-06,37.417,37.417,36.457,37.255,8147
2001-03-07,36.457,37.017,35.888,37.017,8789
2001-03-08,36.296,37.578,36.296,37.417,14657
2001-03-09,37.179,37.179,35.888,36.61,22092
2001-03-12,35.888,36.694,35.888,35.888,23730
2001-03-13,35.888,36.134,35.327,36.134,81075
2001-03-14,36.134,36.134,35.165,35.327,62880
2001-03-15,35.327,35.726,35.327,35.726,34145
2001-03-16,35.488,36.134,32.439,36.134,22566
2001-03-19,36.049,36.61,36.049,36.296,25779
2001-03-20,36.134,37.578,36.134,37.578,18179
2001-03-21,37.017,38.215,37.017,37.977,14868
2001-03-22,37.255,37.654,37.017,37.255,81104
2001-03-23,37.017,37.816,36.134,36.134,58585
2001-03-26,36.856,37.255,36.856,37.255,7410
2001-03-27,37.179,37.179,36.296,36.296,51146
2001-03-28,36.457,37.417,36.457,37.255,15380
2001-03-29,37.255,37.255,36.61,36.694,1721
2001-03-30,36.61,37.017,36.61,36.694,79794
2001-04-02,36.61,37.017,36.61,36.694,547
2001-04-03,36.694,36.694,36.61,36.61,20257
2001-04-04,36.61,36.694,36.61,36.61,4517
2001-04-05,36.61,36.694,36.134,36.694,16058
2001-04-06,37.017,37.816,37.017,37.816,22693
2001-04-09,37.417,39.098,37.417,39.098,19739
2001-04-10,38.623,40.304,38.623,40.143,32077
2001-04-11,39.905,40.143,39.583,40.067,9269
2001-04-12,39.506,40.067,39.344,40.067,11811
2001-04-17,39.506,39.506,38.946,38.946,5536
2001-04-18,38.623,39.744,38.623,38.946,27177
2001-04-19,40.067,40.067,39.098,39.183,24202
2001-04-20,38.784,40.143,38.784,39.905,18961
2001-04-23,39.583,40.067,39.344,39.583,13859
2001-04-24,39.744,39.905,39.506,39.744,7876
2001-04-25,38.946,39.744,38.784,39.583,19000
2001-04-26,39.583,40.143,39.506,40.143,40797
2001-04-27,39.583,39.905,39.506,39.583,17867
2001-04-30,38.946,38.946,37.654,38.538,28677
2001-05-02,38.623,40.143,37.017,37.255,63910
2001-05-04,37.017,38.538,36.856,37.977,31890
2001-05-07,37.654,37.654,36.296,36.457,42585
2001-05-08,36.457,36.694,35.65,35.888,18513
2001-05-09,36.049,36.134,35.09,35.726,20461
2001-05-10,35.488,37.017,35.165,36.457,48136
2001-05-11,36.61,37.017,36.457,36.457,29290
2001-05-14,36.049,36.61,35.65,36.049,52538
2001-05-15,36.049,36.134,35.726,35.888,56195
2001-05-16,35.888,36.049,35.165,35.165,91889
2001-05-17,35.65,35.888,35.165,35.65,31736
2001-05-18,35.65,36.049,35.65,35.888,7371
2001-05-21,36.134,36.856,35.65,36.856,250756
2001-05-22,37.017,38.138,37.017,37.977,91506
2001-05-23,38.138,38.538,37.977,38.377,16261
2001-05-24,37.578,37.578,36.61,36.61,34606
2001-05-25,36.61,36.694,36.134,36.134,17305
2001-05-28,36.049,36.694,36.049,36.296,1224
2001-05-29,36.296,37.255,36.296,37.179,12911
2001-05-30,37.179,37.179,36.61,37.179,25935
2001-05-31,36.61,37.816,36.61,37.816,31500
2001-06-01,37.816,37.816,37.179,37.816,36993
2001-06-04,37.255,37.654,37.255,37.255,5241
2001-06-05,36.856,37.654,36.856,37.654,5865
2001-06-06,37.417,37.977,37.017,37.417,160955
2001-06-07,37.255,37.255,37.179,37.255,6629
2001-06-08,37.017,37.017,36.61,36.61,54549
2001-06-11,36.61,37.255,36.61,37.179,10758
2001-06-12,36.457,36.457,35.888,36.296,77378
2001-06-13,35.888,36.296,35.888,35.888,10575
2001-06-25,32.838,35.888,32.838,35.09,3268
2001-06-26,33.968,34.121,33.968,34.121,68848
2001-06-27,33.721,33.721,33.084,33.084,48661
2001-06-28,32.278,34.121,31.471,34.121,11008
2001-06-29,32.923,34.69,32.923,34.121,26348
2001-07-02,33.721,34.121,33.721,33.721,2830
2001-07-03,33.161,33.161,32.116,32.201,606
2001-07-04,30.511,31.394,30.511,30.995,27395
2001-07-05,30.511,33.721,30.511,31.318,8311
2001-07-06,30.995,31.717,30.995,31.318,5014
2001-07-09,30.91,31.632,30.511,31.157,16499
2001-07-10,31.318,31.318,30.91,31.071,32081
2001-07-11,30.511,30.673,29.865,29.865,19035
2001-07-12,30.111,31.318,30.111,30.673,42973
2001-07-13,30.748,31.233,30.748,31.233,26138
2001-07-16,30.596,31.318,30.511,31.318,5310
2001-07-17,31.233,31.233,30.995,30.995,9782
2001-07-18,30.511,30.995,30.35,30.673,13974
2001-07-19,30.673,30.673,29.865,29.865,50618
2001-07-20,29.789,30.027,28.906,28.906,28126
2001-07-23,29.067,29.067,28.26,28.344,29166
2001-07-24,28.098,28.098,27.7,28.023,57735
2001-07-25,27.784,28.023,26.901,26.901,30422
2001-07-26,27.3,28.098,27.3,27.784,60744
2001-07-27,28.184,28.344,28.023,28.098,20126
2001-07-30,27.377,27.377,26.255,27.139,102177
2001-07-31,27.3,27.784,27.063,27.3,5571
2001-08-01,27.063,27.461,26.816,26.816,3513
2001-08-02,26.816,26.816,26.493,26.654,980
2001-08-03,26.493,26.493,25.05,25.05,49639
2001-08-06,25.134,25.296,24.573,24.811,82996
2001-08-07,24.166,24.488,23.283,23.283,27393
2001-08-08,22.883,22.883,22.237,22.237,100022
2001-08-09,22.56,22.883,22.161,22.883,14935
2001-08-10,22.883,23.69,22.646,22.883,48209
2001-08-13,22.883,23.69,22.883,23.283,19847
2001-08-14,23.283,24.488,23.283,24.488,70466
2001-08-16,23.367,23.605,23.121,23.121,50012
2001-08-17,23.283,23.283,22.646,22.646,2263
2001-08-20,22.484,23.283,22.484,22.883,17767
2001-08-21,23.283,24.09,23.283,24.004,59815
2001-08-22,24.09,24.488,24.004,24.488,34364
2001-08-23,24.412,24.412,23.444,24.09,15904
2001-08-24,24.09,24.888,24.09,24.888,20538
2001-08-27,25.372,26.331,25.372,26.094,34566
2001-08-28,26.094,27.3,26.094,27.139,118741
2001-08-29,27.139,27.139,26.654,27.063,15665
2001-08-30,26.654,28.098,26.654,28.023,143622
2001-08-31,27.946,29.304,27.7,29.304,62302
2001-09-03,28.829,29.551,28.829,28.906,26881
2001-09-04,28.982,28.982,28.184,28.906,24139
2001-09-05,28.184,28.906,27.7,28.906,3417
2001-09-06,28.26,28.583,27.3,28.098,22792
2001-09-07,27.461,28.583,27.461,28.583,142772
2001-09-10,28.906,28.906,28.26,28.906,107371
2001-09-11,28.421,28.906,28.098,28.667,42871
2001-09-12,27.7,28.906,27.3,28.906,6504
2001-09-13,28.906,29.304,28.344,29.304,41619
2001-09-14,29.304,29.304,27.7,28.982,61412
2001-09-17,24.65,28.098,24.65,28.098,389178
2001-09-18,27.3,27.377,26.74,26.901,164754
2001-09-19,27.063,27.86,27.063,27.86,254090
2001-09-20,27.139,27.3,26.654,27.3,88779
2001-09-21,26.493,27.139,26.094,27.139,76024
2001-09-24,26.493,26.977,26.493,26.901,117498
2001-09-25,26.493,27.139,26.493,27.139,198749
2001-09-26,26.901,27.7,26.816,27.7,239692
2001-09-27,27.3,27.7,27.215,27.7,205920
2001-09-28,27.461,27.946,27.377,27.946,135966
2001-10-01,27.377,28.023,27.377,27.946,50074
2001-10-02,27.7,28.098,27.538,28.098,141841
2001-10-03,27.86,28.098,27.784,27.946,57846
2001-10-04,27.784,28.744,27.784,28.506,65802
2001-10-05,28.098,28.667,28.098,28.667,30219
2001-10-08,28.344,28.583,28.26,28.421,39919
2001-10-09,28.26,29.627,28.26,29.39,103176
2001-10-10,29.144,32.116,29.067,31.471,83504
2001-10-11,31.632,36.134,31.632,33.398,194157
2001-10-12,32.278,33.398,32.116,32.838,51713
2001-10-15,32.116,32.761,32.04,32.761,45434
2001-10-16,32.923,34.121,32.354,33.968,81507
2001-10-17,33.721,34.444,33.484,34.206,118337
2001-10-18,33.084,33.968,32.923,33.807,56463
2001-10-19,32.677,33.721,32.677,33.484,81203
2001-10-22,32.838,34.121,32.838,34.044,40088
2001-10-23,34.444,34.767,34.121,34.529,84461
2001-10-24,33.968,35.327,33.968,35.327,70085
2001-10-25,35.327,36.533,35.327,36.134,149271
2001-10-26,35.811,36.457,35.165,35.327,162144
2001-10-29,35.004,35.973,34.928,35.726,25525
2001-10-30,34.767,35.327,34.444,34.529,129671
2001-10-31,34.529,34.529,33.398,34.044,89792
2001-11-02,33.721,34.367,33.721,34.121,15755
2001-11-05,33.56,33.807,32.677,33.323,77947
2001-11-06,32.923,34.121,32.761,33.161,47929
2001-11-07,32.354,32.838,32.116,32.439,18464
2001-11-08,31.955,33.161,31.955,33.084,30444
2001-11-09,33.161,35.327,32.923,33.807,136203
2001-11-12,33.883,34.367,33.883,34.121,61402
2001-11-13,34.121,35.488,34.121,35.488,32626
2001-11-14,35.726,38.538,35.726,37.34,147786
2001-11-15,37.74,39.344,37.34,39.344,94931
2001-11-16,38.946,39.26,37.816,37.816,73948
2001-11-19,37.816,38.861,37.74,38.861,32459
2001-11-20,38.538,38.784,38.215,38.7,70576
2001-11-21,38.3,38.377,37.74,37.74,49136
2001-11-22,36.21,37.74,36.21,37.74,47733
2001-11-23,37.816,38.538,37.017,37.017,21681
2001-11-26,37.017,37.493,36.134,37.493,50376
2001-11-27,37.34,38.946,37.34,38.861,44980
2001-11-28,38.138,38.784,38.138,38.538,28688
2001-11-29,38.138,38.861,38.138,38.784,35143
2001-11-30,38.7,39.183,38.7,39.022,28691
2001-12-03,38.062,38.784,37.977,38.784,60818
2001-12-04,38.538,39.022,38.138,38.946,61215
2001-12-05,38.946,38.946,38.623,38.861,73512
2001-12-06,38.538,38.784,37.017,37.017,66915
2001-12-07,37.094,37.74,36.61,37.017,163884
2001-12-10,36.533,36.933,36.21,36.296,146283
2001-12-11,35.888,37.34,35.888,36.533,31549
2001-12-12,36.933,36.933,36.21,36.296,100015
2001-12-13,36.134,36.771,35.488,35.726,86828
2001-12-14,35.327,36.371,35.327,36.371,30081
2001-12-17,36.457,37.017,36.21,36.933,54142
2001-12-18,36.371,37.179,36.371,36.933,29093
2001-12-19,36.694,37.74,36.694,37.74,44709
2001-12-20,37.578,37.901,37.179,37.901,31432
2001-12-21,37.74,38.138,37.417,38.138,41721
2001-12-27,37.74,38.946,37.74,38.946,20436
2001-12-28,38.138,39.098,38.138,39.098,45866
2001-12-31,39.098,40.143,38.946,40.143,78399
2002-01-02,39.022,39.981,39.022,39.344,23022
2002-01-03,38.946,41.434,38.946,41.111,169853
2002-01-04,40.627,44.807,40.627,43.761,143107
2002-01-07,42.632,44.398,42.632,43.761,161986
2002-01-08,43.116,44.398,42.955,42.955,82237
2002-01-09,42.717,44.807,42.717,44.398,61171
2002-01-10,43.6,44.56,42.556,43.923,62837
2002-01-11,43.354,44,42.794,42.794,16282
